CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3576	4201	42	0.9471	-14.015
3676	5858	42	0.8656	-152.048
3576	3853	42	0.9024	28.032
3745	4252	42	0.8875	28.031
4962	5873	42	0.8661	30.010
4694	5658	42	0.8498	330.111
3983	4150	42	0.9625	-0.001
4150	4694	42	0.8943	-14.016
4676	5612	42	0.8761	-14.016
5184	5738	42	0.8764	98.001
4067	4252	42	0.8633	28.030
3927	5166	42	0.8711	-14.016
4150	4525	42	0.8736	25.979
3927	4361	42	0.8963	0.000
4201	4422	42	0.9178	14.015
5067	5866	42	0.8664	14.015
4962	5546	42	0.8764	-150.069
3940	4252	42	0.9035	-0.000
3576	3927	42	0.9558	14.015
3576	3664	42	0.963	14.015
5168	5738	42	0.9203	-192.116
3940	4540	42	0.8618	-14.016
3576	5308	42	0.8833	-15.960
3566	4539	42	0.9051	-14.016
3940	4967	42	0.911	0.000
3629	3811	42	0.9179	-14.016
4898	5856	42	0.9423	0.000
3629	5738	42	0.8717	-192.115
4525	5546	42	0.8522	-14.015
3927	4540	42	0.9006	-0.000
4525	5856	42	0.9395	1.979
3853	5873	42	0.883	-14.017
4525	5432	42	0.8967	14.017
4539	5658	42	0.8894	0.000
4067	4361	42	0.863	14.015
4801	5349	42	0.8842	0.000
4150	5067	42	0.906	-0.000
3928	5443	43	0.9153	0.001
4991	5494	43	0.8332	-32.026
1843	4101	43	0.8692	0.000
4101	5749	43	0.8702	-0.000
3542	3545	43	0.9745	-0.000
3545	3546	43	0.9651	0.000
3546	4143	43	0.8848	-0.000
3912	4400	43	0.9229	18.010
3643	4101	43	0.9136	-0.000
4148	4400	43	0.9473	-0.000
4955	5494	43	0.825	0.000
3542	4143	43	0.8631	-0.000
3675	4309	43	0.9332	-58.048
3960	4148	43	0.983	0.000
3685	4238	43	0.8931	32.026
4858	5494	43	0.8384	-32.027
3545	4143	43	0.867	0.000
4245	4360	43	0.9121	14.016
1843	3960	43	0.919	0.000
5223	5443	43	0.9006	0.001
4327	4625	43	0.8457	72.058
3675	3685	43	0.9538	0.000
1843	4148	43	0.9033	0.000
4238	6001	43	0.8943	0.000
3928	5223	43	0.9522	-0.000
4148	5087	43	0.8613	-32.027
3685	4245	43	0.9687	-0.001
4207	5443	43	0.9211	32.027
3675	4207	43	0.9673	0.000
3928	4207	43	0.9411	-32.026
3912	5005	43	0.9185	18.010
3685	4309	43	0.9264	-58.048
4245	5223	43	0.9392	32.027
3675	3928	43	0.9249	32.026
3643	4148	43	0.9448	-0.000
4101	5005	43	0.9257	-0.000
4400	5749	43	0.9042	0.000
3643	5087	43	0.8788	-32.027
4101	4400	43	0.9286	-0.000
2411	3912	43	0.844	-18.010
3912	5749	43	0.8621	18.011
3912	3960	43	0.9289	18.011
3928	4238	43	0.9006	-0.000
3928	5884	43	0.8497	32.026
3912	5087	43	0.8325	-14.016
4400	5087	43	0.884	-32.026
4238	5884	43	0.8649	32.026
3960	4400	43	0.9561	-0.000
4400	5005	43	0.9318	-0.000
2493	4280	43	0.9164	-72.058
1843	4400	43	0.9206	0.000
3870	5443	43	0.8992	0.001
3685	4360	43	0.8971	14.015
3675	5443	43	0.9125	32.027
4148	5749	43	0.8945	-0.000
4858	4991	43	0.8446	-0.001
3711	4143	43	0.9466	-0.001
3643	5749	43	0.8921	-0.000
4207	4360	43	0.8959	14.015
3928	4309	43	0.8882	-90.074
3546	3711	43	0.9068	0.000
4148	5005	43	0.9375	-0.000
3545	3711	43	0.8806	0.001
3641	4360	43	0.8991	-32.027
3870	5223	43	0.96	0.000
4238	5443	43	0.9012	0.001
4207	5223	43	0.9279	32.026
3960	4101	43	0.9309	0.000
4101	4148	43	0.9218	0.000
4360	4625	43	0.8318	32.027
5443	5884	43	0.8401	32.025
3870	4309	43	0.8694	-90.074
5087	5749	43	0.8609	32.027
4858	5884	43	0.825	15.994
3960	5749	43	0.9136	0.000
4309	5443	43	0.8768	90.075
4101	5087	43	0.845	-32.027
2411	3641	43	0.8653	-15.995
3912	4101	43	0.9406	18.011
3928	4245	43	0.9462	-32.027
3685	5443	43	0.9049	32.027
3643	4400	43	0.9475	-0.001
3870	4245	43	0.9446	-32.027
4309	5223	43	0.8747	90.074
3643	5005	43	0.9234	-0.001
4245	4309	43	0.9275	-58.047
4280	4625	43	0.8343	72.058
4143	4625	43	0.8283	0.000
1843	3643	43	0.9493	0.001
3685	4207	43	0.9571	0.000
3643	3912	43	0.9157	-18.011
4057	4955	43	0.953	-0.000
1843	3912	43	0.8678	-18.010
3870	4207	43	0.9237	-32.026
4291	4955	43	0.8364	-0.001
4291	5494	43	0.8365	-0.001
4238	5223	43	0.8871	0.000
3643	3960	43	0.9488	-0.000
4238	4245	43	0.9107	-32.027
1843	5005	43	0.8828	-0.000
3960	5087	43	0.8743	-32.026
4207	4245	43	0.9733	-0.001
4991	5884	43	0.873	15.995
4245	5443	43	0.9128	32.028
3912	4148	43	0.9185	18.011
3675	4245	43	0.9573	-0.001
3960	5005	43	0.9331	-0.000
3870	5884	43	0.8322	32.026
3685	3928	43	0.9421	32.026
3685	5223	43	0.9286	32.026
3675	3870	43	0.9001	32.026
3870	3928	43	0.9605	0.000
2411	4400	43	0.8758	0.000
4207	4238	43	0.9111	32.026
3675	5223	43	0.9069	32.026
3675	4238	43	0.8999	32.026
2493	4327	43	0.9315	-72.058
2493	4625	43	0.9054	-0.000
5223	5884	43	0.8353	32.026
1843	5087	43	0.8772	-32.026
3870	4238	43	0.8857	0.000
5005	5749	43	0.8861	0.000
5005	5087	43	0.8546	-32.026
4207	4309	43	0.9339	-58.048
4280	4327	43	0.9526	0.000
3542	3711	43	0.8815	0.000
3685	3870	43	0.9362	32.026
3960	5802	43	0.8237	27.995
3542	3546	43	0.9594	0.000
1843	5749	43	0.8964	0.000
3675	4360	43	0.8892	14.015
3455	5995	44	0.9431	0.000
829	6532	44	0.9656	0.000
993	3406	44	0.811	-32.006
3406	6015	44	0.8833	0.000
3406	3455	44	0.9814	0.000
993	6015	44	0.7901	-32.005
2983	5995	44	0.8315	-0.073
3406	5995	44	0.9393	0.001
3406	3435	44	0.9807	0.000
3435	3455	44	0.9851	0.000
3455	6532	44	0.9711	0.000
829	6015	44	0.8761	0.000
829	3489	44	0.9542	0.000
829	5995	44	0.9329	0.000
2983	6532	44	0.8342	-0.073
3455	6015	44	0.8854	0.000
3489	5995	44	0.9038	0.000
5995	6532	44	0.9351	-0.000
3435	6015	44	0.8874	0.000
993	3435	44	0.8142	-32.006
3406	6532	44	0.9686	0.000
829	2983	44	0.7974	0.073
3435	6532	44	0.9715	0.000
2983	3489	44	0.7823	-0.073
2983	3435	44	0.7905	-0.073
829	3435	44	0.9729	-0.000
993	5995	44	0.789	-32.005
5995	6015	44	0.8751	-0.000
3435	5995	44	0.9419	0.001
6015	6532	44	0.8747	0.000
3596	4472	45	0.939	-14.016
3584	3596	45	0.9733	14.016
3096	3584	45	0.9371	-14.016
4472	4601	45	0.9163	-14.016
2014	6189	46	0.9111	12.000
3013	3637	46	0.9011	76.031
1269	4266	46	0.8997	-15.995
2531	6313	46	0.8859	-40.031
1047	6189	46	0.9487	5.953
2415	3637	46	0.8646	63.047
1183	3159	46	0.9113	76.031
3677	4013	46	0.8998	-58.005
2245	2911	46	0.9555	14.016
1712	2911	46	0.8656	-2.016
1808	6411	46	0.8811	12.000
1939	2523	46	0.8858	84.094
2614	2662	46	0.9645	0.000
1350	1393	46	0.8959	-17.027
2531	2624	46	0.9855	-0.000
3159	4266	46	0.8779	-15.995
1615	2809	46	0.8775	-45.047
1205	6313	46	0.9137	-2.016
1047	2531	46	0.9537	33.984
6189	6313	46	0.906	-12.000
2014	2662	46	0.9654	-18.010
1098	1291	46	0.9785	-0.000
2523	6189	46	0.8993	-70.078
2245	5853	46	0.8917	0.984
2662	2672	46	0.9334	14.016
2175	2662	46	0.918	-28.031
3637	4266	46	0.9088	-15.995
2175	2273	46	0.9263	14.016
1291	1615	46	0.956	0.000
2531	6411	46	0.8805	-26.016
2175	2672	46	0.9085	-14.015
1967	2662	46	0.9352	-28.031
2014	6313	46	0.9524	0.000
2624	6411	46	0.8798	-26.016
1658	2997	46	0.9447	-45.058
1967	2175	46	0.948	-0.000
1047	1183	46	0.9709	-15.995
1047	1254	46	0.9581	19.969
2614	6313	46	0.9337	18.011
1218	1620	46	0.89	-14.016
1218	1269	46	0.8665	-6.973
1967	2614	46	0.9412	-28.031
1214	2997	46	0.9592	-45.058
1047	3013	46	0.8866	-15.995
1291	2809	46	0.9199	-45.047
2902	5471	46	0.8575	75.032
1350	1580	46	0.9162	-14.052
1580	1902	46	0.951	-18.011
1254	2523	46	0.9029	56.062
1214	1239	46	0.9126	14.016
2014	6411	46	0.9443	14.016
1047	6313	46	0.8935	-6.047
2614	2672	46	0.9337	14.016
1269	2415	46	0.8421	-63.047
1098	1615	46	0.9418	0.000
1183	3013	46	0.9078	0.000
1205	2014	46	0.9292	-2.016
1393	1712	46	0.9489	-0.984
2014	2624	46	0.8941	40.031
3013	3159	46	0.8657	76.031
1939	2531	46	0.9697	42.047
1205	6411	46	0.9305	12.000
2273	2672	46	0.8999	-28.031
1377	2662	46	0.855	-42.083
2245	3126	46	0.8701	-57.022
2273	2614	46	0.9298	-42.047
1239	1658	46	0.9021	-14.015
1239	1615	46	0.8717	-0.011
1939	2624	46	0.9695	42.047
1254	2624	46	0.9845	14.015
1967	2273	46	0.922	14.016
1480	1712	46	0.8537	14.052
2245	2902	46	0.9207	-57.021
2245	4737	46	0.9039	-14.016
1047	2624	46	0.9551	33.984
2273	2662	46	0.9243	-42.047
1377	2273	46	0.8766	-0.036
1377	2072	46	0.8687	18.010
1939	6313	46	0.8869	2.016
6313	6411	46	0.9306	14.016
3126	5853	46	0.8688	58.006
1269	3013	46	0.9001	-76.031
1266	2183	46	0.8773	-28.031
1480	2183	46	0.9132	0.000
1939	2014	46	0.9006	2.016
2523	2531	46	0.9173	-42.047
1098	1239	46	0.9377	0.011
2662	6313	46	0.9385	18.010
1254	6313	46	0.8921	-26.016
6189	6411	46	0.9004	2.016
2014	2614	46	0.956	-18.011
1269	2523	46	0.9513	15.995
1254	2014	46	0.9013	-26.016
1098	2809	46	0.9341	-45.047
1254	2531	46	0.987	14.015
1712	1902	46	0.9382	-14.052
1350	1712	46	0.8898	-18.011
1967	2672	46	0.9196	-14.015
1266	2369	46	0.9051	0.000
1254	6411	46	0.8879	-12.000
3159	3637	46	0.9287	0.000
3677	5352	46	0.8554	-45.058
1254	1939	46	0.9212	-28.032
1239	1269	46	0.8659	74.048
2902	3126	46	0.9327	-0.000
1902	2183	46	0.8448	0.000
2245	5471	46	0.879	18.010
1214	1480	46	0.8487	41.026
1480	1658	46	0.8554	-41.026
2531	6189	46	0.9728	-28.031
3954	4013	46	0.9015	14.016
2809	2997	46	0.9222	-14.016
2523	3637	46	0.9215	-15.995
1939	6189	46	0.9461	14.016
1047	2014	46	0.8971	-6.047
1214	1658	46	0.9743	0.000
2175	2614	46	0.9205	-28.031
1205	1808	46	0.9359	0.000
1098	1214	46	0.8484	-14.004
1047	2523	46	0.8902	76.031
2523	4266	46	0.8497	-31.990
1239	2809	46	0.9385	-45.058
2624	6189	46	0.9702	-28.031
1254	6189	46	0.9744	-14.016
1269	3159	46	0.9637	0.000
2902	4737	46	0.8451	43.006
1239	1291	46	0.9243	-0.012
1269	3637	46	0.972	0.000
1047	6411	46	0.899	7.969
2902	5853	46	0.9061	58.006
2523	2624	46	0.9051	-42.047
1183	1269	46	0.935	76.031
1183	3637	46	0.9062	76.031
2672	6411	46	0.9165	18.010
2523	3159	46	0.9408	-15.995
1620	3677	46	0.8421	-0.984
1712	2183	46	0.8591	-14.052
1004	1016	47	0.9646	-88.050
1016	1115	47	0.9783	-44.027
1055	2163	47	0.9433	-2.016
1051	1055	47	0.9572	88.053
1305	1395	47	0.9747	44.026
1082	1115	47	0.9785	-88.052
1639	1816	47	0.9708	-88.053
599	1545	47	0.8896	124.162
1051	1186	47	0.9695	-44.026
1455	4307	47	0.9537	88.052
1055	1694	47	0.9525	17.026
1227	1398	47	0.9629	-88.054
1022	1196	47	0.9619	88.053
1041	1186	47	0.9774	0.000
1022	1149	47	0.9781	0.000
1545	4307	47	0.9571	44.026
1016	1088	47	0.9603	132.078
1305	1455	47	0.944	132.079
1034	1220	47	0.9777	-44.027
1050	1055	47	0.9757	44.026
1210	1704	47	0.951	-28.032
2127	2544	47	0.9492	-44.024
1759	1894	47	0.9376	132.079
1299	1645	47	0.9678	-44.027
1082	1101	47	0.975	-132.078
1879	1975	47	0.9336	88.052
1284	1425	47	0.9571	132.078
1704	2413	47	0.9258	-176.102
202	650	47	0.8472	22.021
2163	2699	47	0.9421	44.027
1018	1041	47	0.9695	88.052
131	275	47	0.8411	-28.032
1398	1816	47	0.9724	-28.033
1395	1455	47	0.9586	88.053
1149	1186	47	0.9775	44.026
1220	1485	47	0.9588	-44.027
1245	1545	47	0.9455	26.016
1639	1759	47	0.9431	132.079
1639	1704	47	0.9524	44.024
1703	1816	47	0.9671	-44.027
1004	1088	47	0.9707	44.027
1395	1879	47	0.9552	-28.031
1055	1545	47	0.9425	26.016
134	275	47	0.9629	-266.262
1051	1149	47	0.9637	-88.052
1284	1305	47	0.9728	44.026
1645	2544	47	0.9536	-44.024
1022	1088	47	0.9635	-88.052
176	202	47	0.9407	-238.230
1006	1088	47	0.9718	-0.000
1120	1694	47	0.9646	-27.000
1008	1101	47	0.9692	-132.079
1016	1220	47	0.97	-88.053
1227	1619	47	0.9611	-132.080
1082	1220	47	0.9765	-132.079
1082	1122	47	0.962	132.079
1022	1186	47	0.9761	44.026
1242	1284	47	0.9778	44.026
1425	1455	47	0.9726	44.026
1018	1022	47	0.9767	44.026
1050	1209	47	0.9791	0.000
1284	1395	47	0.9684	88.052
1227	1285	47	0.9634	-44.026
1425	4307	47	0.9378	132.078
202	599	47	0.8267	66.047
1652	1879	47	0.9385	132.077
134	6442	47	0.9359	56.063
1041	1196	47	0.9712	44.027
1454	1661	47	0.9488	17.026
1101	1485	47	0.9541	-44.028
134	523	47	0.9644	30.012
1209	1454	47	0.9689	88.053
1120	1209	47	0.97	-88.053
1704	1759	47	0.9538	88.055
1101	1115	47	0.9731	44.026
176	6442	47	0.9413	28.031
1425	1545	47	0.961	88.053
1545	2163	47	0.9738	-28.033
1041	1122	47	0.9701	-88.052
1004	1034	47	0.9656	-132.077
1004	1006	47	0.9721	44.028
1082	1087	47	0.9766	-44.026
1050	1120	47	0.9738	88.053
1227	1305	47	0.9591	176.104
1120	1454	47	0.9809	0.000
1101	1299	47	0.9572	-44.027
1245	1694	47	0.9507	17.026
1245	1454	47	0.9739	44.026
1022	1051	47	0.9622	88.052
1004	1069	47	0.9663	-0.000
1285	1703	47	0.9725	-28.034
1759	1816	47	0.9363	-220.132
1196	1209	47	0.9726	44.026
1619	2682	47	0.9186	-44.027
1122	1186	47	0.9719	88.052
1008	1034	47	0.9768	-88.053
1305	1425	47	0.9654	88.052
1975	3712	47	0.9213	224.252
1242	1305	47	0.9621	88.052
1209	1245	47	0.9731	44.026
1395	1425	47	0.9754	44.026
134	176	47	0.9756	28.032
131	405	47	0.9704	30.011
1242	1652	47	0.9659	-28.030
1041	1050	47	0.9646	88.053
1395	1545	47	0.9425	132.079
1703	1759	47	0.9365	176.105
1795	1894	47	0.9505	88.052
1220	1299	47	0.957	-44.026
1242	1398	47	0.9545	-176.105
1018	1122	47	0.9744	0.000
1055	1120	47	0.9741	44.026
1008	1115	47	0.9752	-88.053
1879	1894	47	0.952	44.026
1704	1816	47	0.9481	-132.077
1242	1619	47	0.9519	-220.131
1652	1816	47	0.9414	-176.109
1034	1082	47	0.9785	88.052
1795	1975	47	0.9322	132.078
1305	1398	47	0.941	-264.158
1122	1149	47	0.9762	44.026
1242	1425	47	0.9393	176.105
1004	1082	47	0.9731	-44.025
131	712	47	0.7373	58.044
1055	1245	47	0.9786	0.000
1242	1395	47	0.9527	132.078
1975	2699	47	0.9443	88.052
1082	1088	47	0.9669	88.053
1879	2163	47	0.9199	132.078
1050	1051	47	0.974	-44.026
1816	2413	47	0.9515	-44.025
1034	1115	47	0.9783	0.000
1227	1284	47	0.9743	132.078
1186	1209	47	0.9568	88.053
1051	1196	47	0.974	0.000
1284	1398	47	0.9549	-220.132
1087	1101	47	0.97	-88.051
1006	1041	47	0.96	132.078
1485	2127	47	0.9536	-44.026
1284	1619	47	0.9518	-264.158
1069	1088	47	0.9645	44.028
1425	1894	47	0.9701	-28.032
1120	1196	47	0.9624	-132.079
1016	1034	47	0.9787	-44.027
275	523	47	0.9569	296.274
1186	1196	47	0.9708	44.027
599	4307	47	0.8781	168.188
1299	2127	47	0.9538	-44.027
1051	1209	47	0.9694	44.026
1004	1022	47	0.9657	132.080
1455	1975	47	0.9766	-28.032
1703	1704	47	0.9518	88.050
1055	1454	47	0.9718	44.026
1227	1639	47	0.9688	-28.034
1006	1069	47	0.9631	-44.028
1703	2413	47	0.9457	-88.053
1975	2163	47	0.9726	44.025
1299	1485	47	0.973	-0.001
1149	1196	47	0.963	88.053
1398	1619	47	0.9809	-44.026
1034	1087	47	0.9763	44.026
1008	1087	47	0.9762	-44.028
1285	1398	47	0.974	-44.028
1120	1661	47	0.9562	17.026
1006	1018	47	0.9739	44.026
1006	1022	47	0.9711	88.052
1209	1455	47	0.9449	26.016
1619	2413	47	0.9488	-28.033
1652	1704	47	0.958	-44.032
131	202	47	0.8798	28.032
1006	1186	47	0.9614	132.078
1227	1395	47	0.9468	220.130
1022	1041	47	0.9771	44.026
1006	1122	47	0.9721	44.026
1022	1122	47	0.9793	-44.026
1455	1545	47	0.9743	44.027
1018	1088	47	0.971	-44.026
2699	4307	47	0.9218	28.032
1485	1645	47	0.9659	-44.027
1284	1759	47	0.9666	-28.033
1894	1975	47	0.9647	44.027
1050	1186	47	0.9626	-88.053
1645	2127	47	0.9561	0.001
599	650	47	0.9237	-44.026
1284	1285	47	0.9555	-176.104
1018	1149	47	0.9732	44.026
1006	1016	47	0.9634	-132.078
1018	1069	47	0.9602	-88.054
1759	1879	47	0.9409	88.054
1051	1245	47	0.9592	88.053
1041	1051	47	0.9721	44.027
1008	1016	47	0.979	-44.027
1055	1209	47	0.9731	-44.026
1242	1285	47	0.9524	-132.078
523	638	47	0.9401	-266.262
1041	1149	47	0.9778	-44.026
1008	1082	47	0.9782	-0.001
1101	1220	47	0.9794	-0.001
1196	1245	47	0.9659	88.052
1485	2544	47	0.9476	-88.050
1016	1087	47	0.9759	-0.001
1285	1619	47	0.972	-88.054
1087	1220	47	0.9652	-88.052
1016	1101	47	0.976	-88.052
134	638	47	0.9343	-236.250
1652	1703	47	0.9431	-132.081
1704	1795	47	0.9412	132.083
1006	1149	47	0.9679	88.052
1894	2163	47	0.9534	88.052
1050	1196	47	0.9767	-44.026
1004	1018	47	0.9708	88.053
1639	1703	47	0.97	-44.026
1795	1879	47	0.945	44.026
1285	1305	47	0.9412	220.130
1227	1242	47	0.9732	88.052
1016	1082	47	0.9812	44.025
1069	1122	47	0.9618	88.054
1034	1101	47	0.978	-44.026
1196	1454	47	0.9605	132.079
1639	1795	47	0.933	176.107
1759	1795	47	0.9593	44.028
1088	1149	47	0.9657	88.052
275	638	47	0.9287	30.012
1004	1008	47	0.9677	-44.024
1008	1088	47	0.9645	88.051
1088	1115	47	0.9603	-176.104
1454	1694	47	0.9572	-27.000
405	712	47	0.7346	28.032
202	405	47	0.8766	1.979
1115	1220	47	0.9756	-44.027
1120	1245	47	0.974	-44.026
1639	1652	47	0.947	88.056
1652	1759	47	0.9582	44.023
1008	1220	47	0.9691	-132.080
1088	1122	47	0.9693	44.026
1050	1245	47	0.9756	44.026
1894	2699	47	0.9212	132.079
1004	1122	47	0.9703	88.054
1652	1795	47	0.9488	88.051
1087	1115	47	0.9739	-44.026
1639	2413	47	0.9508	-132.078
1305	1795	47	0.9642	-28.031
1041	1209	47	0.9577	88.053
1661	1694	47	0.9602	-44.026
1018	1186	47	0.967	88.053
1050	1454	47	0.9712	88.053
4275	4899	48	0.7435	-42.011
4638	4899	48	0.8729	0.000
4275	4551	48	0.9656	0.000
4551	4899	48	0.7453	-42.011
3961	4524	49	0.9674	43.989
3772	4258	49	0.974	-0.001
3919	4825	49	0.961	-29.975
4258	5138	49	0.9589	58.005
5138	5215	49	0.9485	-42.047
4273	5287	49	0.9507	0.001
4524	5287	49	0.9538	0.001
5138	5287	49	0.9425	-28.030
3772	4273	49	0.9761	29.973
4145	4672	49	0.931	0.000
4273	5138	49	0.9728	28.031
3961	4273	49	0.963	43.989
4145	5287	49	0.929	-14.014
3772	4524	49	0.9807	29.974
4273	4524	49	0.9719	0.000
4534	4672	49	0.915	-2.016
4145	5138	49	0.9537	14.016
3772	5138	49	0.9678	58.004
3744	4825	49	0.9479	14.014
4145	4258	49	0.9518	-43.989
3772	5287	49	0.9557	29.974
3824	3919	49	0.9599	-28.032
3824	4145	49	0.929	-28.032
3772	3961	49	0.9729	-14.016
3744	3919	49	0.9493	43.989
3961	4145	49	0.9411	58.004
4145	4524	49	0.9449	-14.015
4258	4273	49	0.9696	29.974
3961	5287	49	0.942	43.990
4258	4524	49	0.9683	29.974
4524	5138	49	0.9651	28.030
4145	4273	49	0.9608	-14.015
3961	5138	49	0.9559	72.020
3961	4258	49	0.9682	14.015
890	891	50	1.0	0.000
4523	5135	51	0.9516	-88.053
3963	4070	51	0.9686	-44.025
3851	3963	51	0.9662	-44.027
3963	4404	51	0.9573	15.998
4319	5372	51	0.9277	116.085
3740	4544	51	0.9509	-15.995
4020	4046	51	0.9643	-44.026
3713	5434	51	0.9087	-220.128
3752	4544	51	0.9657	28.032
3586	4020	51	0.9254	42.011
753	2428	51	0.7425	39.036
3590	4020	51	0.9635	-2.015
3605	3826	51	0.9359	-176.109
3590	5477	51	0.9421	-44.026
3851	5372	51	0.9452	-15.992
4070	4404	51	0.9585	60.023
3851	4523	51	0.9642	-72.055
3851	5102	51	0.9617	28.033
3605	3635	51	0.97	-44.026
4012	4735	51	0.9273	-88.053
4523	5102	51	0.9522	100.088
4734	5135	51	0.9399	15.996
5102	5372	51	0.9439	-44.025
603	2935	51	0.984	0.000
3605	4196	51	0.9388	-2.014
4046	4196	51	0.951	-44.026
753	2863	51	0.8294	12.037
3752	3851	51	0.9421	-88.054
4070	4734	51	0.9517	-88.052
4199	4735	51	0.9269	-44.028
3635	4199	51	0.9397	-220.131
3793	4748	51	0.959	28.032
3963	4734	51	0.9494	-132.077
3586	5648	51	0.9242	-44.027
3605	4012	51	0.9232	-220.132
4748	5102	51	0.948	-44.026
4544	4748	51	0.9494	-44.027
3752	3793	51	0.9634	-44.026
3740	4046	51	0.955	-72.058
3793	5102	51	0.9496	-15.995
4070	4523	51	0.961	15.997
3752	4196	51	0.9527	-72.056
3826	5135	51	0.9287	-2.011
4523	4734	51	0.9475	-104.049
4319	4734	51	0.9373	-44.027
3586	5647	51	0.9242	-44.027
3636	4199	51	0.9489	-176.104
3793	4196	51	0.9635	-28.030
3740	3752	51	0.9625	-44.027
4734	5102	51	0.9333	204.137
3851	4196	51	0.9575	15.998
3826	4012	51	0.967	-44.023
4070	5102	51	0.9418	116.085
3586	3590	51	0.9656	44.026
1085	2428	51	0.7321	-17.027
3636	3713	51	0.9739	-44.028
3793	4046	51	0.9504	15.996
4020	4544	51	0.95	12.036
4196	4748	51	0.9596	56.062
3963	5135	51	0.9454	-116.081
3590	4353	51	0.9584	44.026
3793	4523	51	0.9436	-116.083
3635	4735	51	0.9228	-264.159
3635	4012	51	0.9495	-176.106
3635	3826	51	0.9686	-132.083
3752	4748	51	0.9612	-15.994
4544	4572	51	0.9308	44.027
3586	3752	51	0.945	26.015
3793	3963	51	0.9479	-88.055
5477	5648	51	0.9134	-44.027
2863	2935	51	0.7544	2.016
4070	4319	51	0.953	-44.025
3590	3740	51	0.9541	26.016
3713	4012	51	0.9605	-88.051
4012	4199	51	0.9384	-44.025
4020	4572	51	0.9483	56.063
3635	3713	51	0.9633	-88.055
3851	4404	51	0.9629	-28.029
3826	5434	51	0.9106	-176.100
753	1085	51	0.7502	56.063
4677	4734	51	0.9211	-60.022
3740	4572	51	0.94	28.032
4046	4544	51	0.9654	56.063
4353	5477	51	0.9169	-88.052
4404	4748	51	0.9507	100.088
4404	5135	51	0.9416	-132.079
2935	4353	51	0.8961	-211.231
3963	5102	51	0.9481	72.060
4046	5477	51	0.9494	2.016
3605	3713	51	0.9398	-132.081
3586	3635	51	0.9436	-88.053
1085	2863	51	0.787	-44.026
4196	5102	51	0.9491	12.035
4070	5135	51	0.9534	-72.056
3851	4070	51	0.9616	-88.052
5477	5695	51	0.9298	-14.017
4070	5372	51	0.9489	72.060
3826	4199	51	0.9562	-88.048
4404	4523	51	0.9662	-44.026
3713	4199	51	0.9583	-132.077
4735	5434	51	0.934	-44.024
4404	5372	51	0.9459	12.036
3586	5695	51	0.9291	-14.017
3793	4070	51	0.9466	-132.080
4012	5434	51	0.9026	-132.076
3740	4020	51	0.9759	-28.031
5647	5648	51	1.0	0.000
3636	3826	51	0.9676	-88.056
3713	3826	51	0.9778	-44.028
3636	4735	51	0.9294	-220.132
4196	4523	51	0.953	-88.053
4199	5434	51	0.9077	-88.051
4046	4748	51	0.9553	12.036
4319	5135	51	0.9371	-28.031
3826	4735	51	0.9384	-132.076
4404	5102	51	0.956	56.062
3963	4319	51	0.9528	-88.050
3963	5372	51	0.9458	28.035
3586	4046	51	0.9458	-2.016
3752	4046	51	0.9746	-28.030
3590	3605	51	0.9424	-88.053
3851	4748	51	0.9446	72.060
3586	3605	51	0.9717	-44.027
4523	5372	51	0.941	56.063
4734	5372	51	0.9339	160.112
3752	4020	51	0.9595	15.996
3793	4404	51	0.9612	-72.057
3590	4572	51	0.904	54.048
3963	4523	51	0.9658	-28.028
5477	5647	51	0.9134	-44.027
3635	3636	51	0.9699	-44.027
4196	4404	51	0.9591	-44.026
5289	5695	51	0.9164	-44.027
3586	4353	51	0.9401	88.052
3636	4012	51	0.9538	-132.079
3793	3851	51	0.9651	-44.028
3586	5477	51	0.95	0.000
3605	5477	51	0.9308	44.027
3713	4735	51	0.9369	-176.104
3605	3636	51	0.9482	-88.053
1499	3662	52	0.858	-39.984
3662	4195	52	0.8641	-126.021
1927	2709	53	0.9022	0.000
6420	6513	53	0.774	-0.000
1927	6513	53	0.7912	56.063
1911	2798	53	0.8606	-48.000
1911	2288	53	0.9356	-14.016
2089	2584	53	0.8393	-27.995
1911	2735	53	0.9335	28.031
2288	2723	53	0.8117	-33.984
2089	2735	53	0.8455	-27.995
2723	2798	53	0.9573	0.000
2709	6420	53	0.8128	56.063
2288	2798	53	0.8121	-33.984
1867	2798	53	0.8635	-48.000
1376	1911	53	0.8169	-2.016
1911	1927	53	0.795	-14.016
2288	6513	53	0.8334	56.062
2798	2985	53	0.7347	68.099
2735	2846	53	0.7506	-84.057
1867	2288	53	0.937	-14.016
1911	2723	53	0.8613	-48.000
2089	2314	53	0.9771	0.000
1867	2723	53	0.8704	-48.000
1927	2288	53	0.8944	0.000
1911	2584	53	0.9138	28.031
1867	1911	53	0.9768	0.000
2584	2735	53	0.9545	-0.000
2723	2985	53	0.742	68.099
2584	2846	53	0.7611	-84.057
1867	1927	53	0.7801	-14.016
6199	6267	54	0.9726	0.000
3573	3967	56	0.9549	-14.016
6335	6381	56	0.9741	-0.000
4604	5421	56	0.9757	0.000
3947	4194	56	0.9515	-33.985
3573	4641	56	0.9384	-15.995
4286	5621	56	0.9677	14.015
3656	4161	56	0.9497	14.016
3692	3967	56	0.9685	14.016
1195	4604	56	0.9077	3.995
3884	4228	56	0.9538	-0.000
