	feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
4089	495	-1							1.0	0.31036672	ISDB	http://www.wikidata.org/entity/Q105272649	UGYIVDNSTBVZFU-ZXVGMJOFSA-N	InChI=1S/C33H50O10/c1-15-7-10-33(40-14-15)16(2)24-22(43-33)12-20-18-6-5-17-11-21(35)25(36)29(32(17,4)19(18)8-9-31(20,24)3)42-30-28(39)27(38)26(37)23(13-34)41-30/h5,16,18-30,34-39H,1,6-14H2,2-4H3/t16-,18+,19-,20-,21+,22-,23+,24-,25-,26-,27-,28+,29+,30-,31-,32-,33+/m0/s1	C=C1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)[C@H](O)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C	C33H50O10		606.3403978	Atropuroside D	UGYIVDNSTBVZFU	Terpenoids	Steroids	Spirostane steroids	http://www.wikidata.org/entity/Q15522064	Maianthemum atropurpureum	153435.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Asparagaceae']	['Unknown']	['Maianthemum']	['Maianthemum atropurpureum']											0	0	1.2414668798446655	1
4090	493	637	Fatty acids	0.75	Octadecanoids	0.5	Other Octadecanoids	0.5	4.0	0.20786913	ISDB	http://www.wikidata.org/entity/Q27140057	XEBKSQSGNGRGDW-YFHOEESVSA-N	InChI=1S/C18H34O4/c1-2-3-4-5-7-10-13-16(19)17(20)14-11-8-6-9-12-15-18(21)22/h7,10,16-17,19-20H,2-6,8-9,11-15H2,1H3,(H,21,22)/b10-7-	CCCCC/C=C\CC(O)C(O)CCCCCCCC(=O)O	C18H34O4		314.245709568	(12Z)-9,10-Dihydroxyoctadec-12-enoic acid	XEBKSQSGNGRGDW	Fatty acids	Octadecanoids	Other Octadecanoids	http://www.wikidata.org/entity/Q7912606	Valsa sordida	382306.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Diaporthales']	['Valsaceae']	['Unknown']	['Valsa']	['Valsa sordida']		['Eukaryota']	['Fungi']	['Ascomycota']							3	3	5.331476509571075	1
4091	488	667	Fatty acids	0.6666666666666666	Sesquiterpenoids	0.3333333333333333	Eremophilane sesquiterpenoids	0.3333333333333333	61.0	0.0	MS1_match	http://www.wikidata.org/entity/Q77369990	MMDLQPKGJNEWIM-PSOPSSQASA-N	InChI=1S/C15H20O2/c1-9(2)12-8-15(4)10(3)13(16)6-5-11(15)7-14(12)17/h7-8,10,13,16H,1,5-6H2,2-4H3/t10-,13+,15+/m0/s1	C=C(C)C1=C[C@@]2(C)C(=CC1=O)CC[C@@H](O)[C@@H]2C	C15H20O2	pos_1_1proton1isopropanol	232.14632988	(4aR,5R,6R)-6-hydroxy-3-isopropenyl-4a,5-dimethyl-5,6,7,8-tetrahydronaphthalen-2-one	MMDLQPKGJNEWIM	Terpenoids	Sesquiterpenoids	Eremophilane sesquiterpenoids	http://www.wikidata.org/entity/Q5306827	Drechslera gigantea	3734408.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Drechslera']	['Drechslera gigantea']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
4092	486	239	Polyketides	0.6666666666666666	Cyclic polyketides	0.6666666666666666	2-pyrone derivatives	0.6666666666666666	4.0	0.7260908	ISDB	http://www.wikidata.org/entity/Q105011931	GMJLJXNLVMISOW-UHFFFAOYSA-N	InChI=1S/C10H14O3/c1-5(2)9-6(3)8(11)7(4)10(12)13-9/h5,11H,1-4H3	Cc1c(C(C)C)oc(=O)c(C)c1O	C10H14O3		182.094294308	4-Hydroxy-6-isopropyl-3,5-dimethyl-2H-pyran-2-one	GMJLJXNLVMISOW	Polyketides	Cyclic polyketides	2-pyrone derivatives	http://www.wikidata.org/entity/Q15583351	Helichrysum zeyheri	262264.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Gnaphalieae']	['Helichrysum']	['Helichrysum zeyheri']											0	3	4.40436315536499	1
4093	481	126	Terpenoids	0.75	Sesquiterpenoids	0.625	Sativane sesquiterpenoids	0.5625	88.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27106849	VQXZGZPEZBQXFZ-UHFFFAOYSA-N	InChI=1S/C15H22O2/c1-9(2)11-5-6-15(4)10(3)12(7-16)14(11)13(15)8-17/h7-9,11,13-14H,5-6H2,1-4H3	CC1=C(C=O)C2C(C(C)C)CCC1(C)C2C=O	C15H22O2	pos_1_1proton1isopropanol	234.161979944	Helminthosporal	VQXZGZPEZBQXFZ	Terpenoids	Sesquiterpenoids	Sativane sesquiterpenoids	http://www.wikidata.org/entity/Q84708532	Bipolaris sorokiniana	204741.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Bipolaris']	['Bipolaris sorokiniana']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
4094	481	126	Terpenoids	0.75	Sesquiterpenoids	0.625	Sativane sesquiterpenoids	0.5625	88.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104391341	YRJUYCPYOZTNDX-MCZMQQNQSA-N	InChI=1S/C15H22O2/c1-8(2)10-5-6-15(4)9(3)12-13(10)11(15)7-17-14(12)16/h8,10-13H,3,5-7H2,1-2,4H3/t10-,11+,12+,13+,15+/m1/s1	C=C1[C@@H]2C(=O)OC[C@H]3[C@@H]2[C@@H](C(C)C)CC[C@@]13C	C15H22O2	pos_1_1proton1isopropanol	234.161979944	Prehelminthosporolactone	YRJUYCPYOZTNDX	Terpenoids	Sesquiterpenoids	Sativane sesquiterpenoids	http://www.wikidata.org/entity/Q4915492	Bipolaris	432347.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Bipolaris']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
4096	470	-1							1.0	0.2694077	ISDB	http://www.wikidata.org/entity/Q105256941	SOHAVULMGIITDH-UHFFFAOYSA-N	InChI=1S/C24H25N5O4/c1-6-22(2,3)23-12-19(32-4)21(31)28-18(11-15-13-25-14-26-15)20(30)27-24(23,28)29(33-5)17-10-8-7-9-16(17)23/h6-14H,1H2,2-5H3,(H,25,26)(H,27,30)	C=CC(C)(C)C12C=C(OC)C(=O)N3C(=Cc4c[nH]cn4)C(=O)NC31N(OC)c1ccccc12	C24H25N5O4		447.19065428	14-(1H-imidazol-5-ylmethylidene)-2,11-dimethoxy-9-(2-methylbut-3-en-2-yl)-2,13,16-triazatetracyclo[7.7.0.01,13.03,8]hexadeca-3,5,7,10-tetraene-12,15-dione	SOHAVULMGIITDH	Alkaloids	Histidine alkaloids	Imidazole alkaloids	http://www.wikidata.org/entity/Q13366885	Inella verrucosa		['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.0776307582855225	1
4102	453	182	Fatty acids	0.6363636363636364	Fatty amides	0.6363636363636364	N-acyl ethanolamines (endocannabinoids)	0.6363636363636364	2.0	0.27188498	ISDB	http://www.wikidata.org/entity/Q27144070	YDKRGMXLBRWZJR-KTKRTIGZSA-N	InChI=1S/C22H43NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-22(25)23-20-21-24/h9-10,24H,2-8,11-21H2,1H3,(H,23,25)/b10-9-	CCCCCCCC/C=C\CCCCCCCCCC(=O)NCCO	C22H43NO2		353.329379616	N-cis-11-eicosaenoylethanolamine	YDKRGMXLBRWZJR	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	http://www.wikidata.org/entity/Q309852	Euglena gracilis	1073327.0	['Eukaryota']	['Unknown']	['Euglenida']	['Euglenophyceae']	['Unknown']	['Euglenaceae']	['Unknown']	['Euglena']	['Euglena gracilis']		['Eukaryota']									1	3	3.5875399112701416	1
4103	448	-1							1.0	0.7440583	ISDB									YELHXCJZJSLRKI							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.9762332439422607	1
4104	436	453	Fatty acids	0.4444444444444444	Fatty acyls	0.2222222222222222	Fatty alcohols	0.2222222222222222	4.0	0.70537645	ISDB	http://www.wikidata.org/entity/Q105136671	JXNPEDYJTDQORS-UHFFFAOYSA-N	InChI=1S/C18H34O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h6-7,9-10,19H,2-5,8,11-18H2,1H3	CCCCCC=CCC=CCCCCCCCCO	C18H34O		266.260965708	9,12-Octadecadien-1-ol, (9Z,12Z)-	JXNPEDYJTDQORS	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q238591	Murraya paniculata	81668.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Murraya']	['Murraya paniculata']		['Eukaryota']									1	3	5.321505784988403	1
4111	405	47	Fatty acids	0.0684931506849315	Sphingolipids	0.0547945205479452	Ceramides	0.0547945205479452	1.0	0.31181455	ISDB	http://www.wikidata.org/entity/Q104922738	BBGDCOXOEUOKAC-PILPWRDFSA-N	InChI=1S/C40H79NO4/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-23-25-27-29-31-33-35-39(44)41-37(36-42)40(45)38(43)34-32-30-28-26-24-16-14-12-10-8-6-4-2/h37,40,42,45H,3-36H2,1-2H3,(H,41,44)/t37-,40-/m1/s1	CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@H](CO)[C@@H](O)C(=O)CCCCCCCCCCCCCC	C40H79NO4		637.600910008	N-[(2R,3R)-1,3-dihydroxy-4-oxooctadecan-2-yl]docosanamide	BBGDCOXOEUOKAC	Fatty acids	Sphingolipids	Ceramides	http://www.wikidata.org/entity/Q2794435	Ircinia variabilis	96529.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Dictyoceratida']	['Irciniidae']	['Unknown']	['Ircinia']	['Ircinia variabilis']		['Eukaryota']									1	3	3.747258186340332	1
4114	387	21	Terpenoids	0.5	Sesquiterpenoids	0.3	Aspidosperma type	0.1	1.0	0.36025345	ISDB	http://www.wikidata.org/entity/Q105313412	WVAADOIHOIZUJC-SOKRPGPDSA-N	InChI=1S/C20H35BrO2/c1-17(2)13-6-9-19(4)14(18(13,3)10-8-16(17)21)7-11-20(5,23)15(19)12-22/h13-16,22-23H,6-12H2,1-5H3/t13-,14-,15-,16-,18-,19+,20-/m1/s1	CC1(C)[C@H](Br)CC[C@@]2(C)[C@H]3CC[C@@](C)(O)[C@H](CO)[C@@]3(C)CC[C@H]12	C20H35BrO2		386.18204246	(1S,2R,4aR,4bS,7R,8aS,10aS)-7-bromo-1-(hydroxymethyl)-2,4b,8,8,10a-pentamethyl-1,3,4,4a,5,6,7,8a,9,10-decahydrophenanthren-2-ol	WVAADOIHOIZUJC	Terpenoids	Diterpenoids		http://www.wikidata.org/entity/Q13386101	Aplysia kurodai	925102.0	['Eukaryota']	['Metazoa']	['Mollusca']	['Gastropoda']	['Anaspidea']	['Aplysiidae']	['Unknown']	['Aplysia']	['Aplysia kurodai']											0	1	1.9410138130187988	1
4116	371	195	Alkaloids	1.0	Tryptophan alkaloids	1.0	Aspidosperma type	1.0	2.0	0.7995112	ISDB	http://www.wikidata.org/entity/Q412713	KMPWYEUPVWOPIM-KODHJQJWSA-N	InChI=1S/C19H22N2O/c1-2-13-12-21-10-8-14(13)11-18(21)19(22)16-7-9-20-17-6-4-3-5-15(16)17/h2-7,9,13-14,18-19,22H,1,8,10-12H2/t13-,14-,18-,19+/m0/s1	C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12	C19H22N2O		294.173213324	Cinchonidine	KMPWYEUPVWOPIM	Alkaloids	Tryptophan alkaloids		http://www.wikidata.org/entity/Q3706791	Diaporthe	737681.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Diaporthales']	['Diaporthaceae']	['Unknown']	['Diaporthe']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']							3	2	7.198044776916504	1
4117	367	-1							1.0	0.33521006	ISDB									YXJXBVWHSBEPDQ							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.340840220451355	1
4118	358	-1							1.0	0.32811943	ISDB	http://www.wikidata.org/entity/Q4731704	NEHDRDVHPTWWFG-UHFFFAOYSA-N	InChI=1S/C22H42O4/c1-3-5-7-9-11-15-19-25-21(23)17-13-14-18-22(24)26-20-16-12-10-8-6-4-2/h3-20H2,1-2H3	CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC	C22H42O4		370.308309824	Dioctyl adipate	NEHDRDVHPTWWFG	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q28935837	Launaea resedifolia	7621166.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cichorieae']	['Launaea']	['Launaea resedifolia']		['Eukaryota']									1	0	2.312477707862854	1
4119	357	128	Fatty acids	0.75	Fatty acyls	0.5	Fatty alcohols	0.5	1.0	0.2831483	ISDB									VTIMCYVWFFHKIG							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.1325931549072266	1
4120	348	17	Terpenoids	0.14893617021276595	Sesquiterpenoids	0.14893617021276595	Spirovetivane sesquiterpenoids	0.0851063829787234	47.0	0.50030375	ISDB	http://www.wikidata.org/entity/Q105035131	HXSDZVQOGYNJMZ-VBFKICNWSA-N	InChI=1S/C18H32O2/c1-14(2)12-18(20)13-16(4)10-6-8-15(3)9-7-11-17(5)19/h9,13-14,17,19H,6-8,10-12H2,1-5H3/b15-9+,16-13-/t17-/m0/s1	C/C(=C/C(=O)CC(C)C)CCC/C(C)=C/CC[C@H](C)O	C18H32O2		280.240230264	(5Z,10E,14S)-14-hydroxy-2,6,10-trimethylpentadeca-5,10-dien-4-one	HXSDZVQOGYNJMZ	Terpenoids	Sesquiterpenoids	Farnesane sesquiterpenoids	http://www.wikidata.org/entity/Q29290787	Sargassum micracanthum	486689.0	['Eukaryota']	['Unknown']	['Unknown']	['Phaeophyceae']	['Fucales']	['Sargassaceae']	['Unknown']	['Sargassum']	['Sargassum micracanthum']											0	2	3.0012149810791016	1
4121	335	111	Alkaloids	0.5454545454545454	Ornithine alkaloids	0.36363636363636365	Simple amide alkaloids	0.2727272727272727	2.0	0.50651914	ISDB	http://www.wikidata.org/entity/Q77382109	ZOKXIFXOULCJPE-SAUXFKQKSA-N	InChI=1S/C13H23NO2/c1-5-7-8-11(4)13(16)14-12(9-15)10(3)6-2/h5,7-8,10,12,15H,6,9H2,1-4H3,(H,14,16)/b7-5+,11-8+/t10-,12-/m0/s1	C/C=C/C=C(\C)C(=O)N[C@@H](CO)[C@@H](C)CC	C13H23NO2		225.172878976	(2E,4E)-2-methyl-hexa-2,4-dienoic acid (2'R,3'S)-allo-isoleucinol amide	ZOKXIFXOULCJPE	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q10399970	Acremonium furcatum	871254.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Bionectriaceae']	['Unknown']	['Acremonium']	['Acremonium furcatum']											0	3	3.526076555252075	1
4123	332	173							1.0	0.3986122	ISDB									QDBLJDVWLXPWOQ							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.5944488048553467	1
4124	328	295	Fatty acids	0.10714285714285714	Sphingolipids	0.07142857142857142	Sphingoid bases	0.07142857142857142	1.0	0.387744	ISDB									KFQUQCFJDMSIJF							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.550976037979126	1
4125	315	195	Alkaloids	1.0	Tryptophan alkaloids	1.0	Aspidosperma type	1.0	1.0	0.89374614	ISDB	http://www.wikidata.org/entity/Q104945436	BSVQXNGNGAHVTN-PBOOBJRZSA-N	InChI=1S/C20H24N2O2/c1-11-6-8-16-17-18-19(13(3)21(11)16)24-20(17,14(4)23)10-9-15-7-5-12(2)22(15)18/h5-10,13-14,17-19,23H,1-4H3/t13-,14+,17+,18+,19-,20+/m1/s1	Cc1ccc2n1[C@@H]1[C@@H]3O[C@]([C@H](C)O)(C=C2)[C@H]1c1ccc(C)n1[C@@H]3C	C20H24N2O2		324.183778008	(1S)-1-[(1R,2S,10R,12R,13R)-4,13,15-trimethyl-11-oxa-3,14-diazapentacyclo[8.8.0.02,12.03,7.014,18]octadeca-4,6,8,15,17-pentaen-10-yl]ethanol	BSVQXNGNGAHVTN	Alkaloids	Tryptophan alkaloids		http://www.wikidata.org/entity/Q5196111	Curvularia	838975.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Curvularia']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	2	10.574984550476074	1
4131	275	47	Fatty acids	0.0684931506849315	Sphingolipids	0.0547945205479452	Ceramides	0.0547945205479452	2.0	0.2260035	ISDB	http://www.wikidata.org/entity/Q105115751	IMLLASGEPYOFKY-NCRKLPSZSA-N	InChI=1S/C43H85NO5/c1-3-5-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-26-29-33-40(46)42(48)39(36-45)44-43(49)41(47)34-30-27-24-23-25-28-32-38-35-37(38)31-6-4-2/h37-42,45-48H,3-36H2,1-2H3,(H,44,49)/t37-,38-,39-,40+,41+,42-/m0/s1	CCCCCCCCCCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@H](CO)NC(=O)[C@H](O)CCCCCCCC[C@H]1C[C@@H]1CCCC	C43H85NO5		695.64277482	(2R)-10-[(1S,2S)-2-butylcyclopropyl]-2-hydroxy-N-[(2S,3S,4R)-1,3,4-trihydroxyhexacosan-2-yl]decanamide	IMLLASGEPYOFKY	Fatty acids	Sphingolipids	Ceramides	http://www.wikidata.org/entity/Q50410083	Gracilaria vermiculophylla	218916.0	['Eukaryota']	['Archaeplastida']	['Rhodophyta']	['Florideophycidae']	['Unknown']	['Unknown']	['Unknown']	['Agarophyton']	['Agarophyton vermiculophyllum']		['Eukaryota']									1	3	3.404013991355896	1
4133	272	17	Terpenoids	0.14893617021276595	Sesquiterpenoids	0.14893617021276595	Spirovetivane sesquiterpenoids	0.0851063829787234	7.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104956107	CEVNHRPKRNTGKO-KJWHEZOQSA-N	InChI=1S/C15H24O2/c1-10(2)12-4-5-15(8-12)11(3)6-14(17)7-13(15)9-16/h9,11-14,17H,1,4-8H2,2-3H3/t11-,12-,13-,14-,15-/m1/s1	C=C(C)[C@@H]1CC[C@@]2(C1)[C@H](C)C[C@@H](O)C[C@@H]2C=O	C15H24O2	pos_1_1proton1isopropanol	236.177630008	(3R,5R,6R,8R,10S)-8-hydroxy-6-methyl-3-prop-1-en-2-ylspiro[4.5]decane-10-carbaldehyde	CEVNHRPKRNTGKO	Terpenoids	Sesquiterpenoids	Spirovetivane sesquiterpenoids	http://www.wikidata.org/entity/Q2715597	Alternaria solani	49587.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria solani']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
4134	263	104	Fatty acids	0.6470588235294118	Fatty amides	0.6470588235294118	Primary amides	0.5882352941176471	1.0	0.3933345	ISDB	http://www.wikidata.org/entity/Q105147912	KYSLCKVHRWLFQJ-UHFFFAOYSA-N	InChI=1S/C24H47NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-21-24(26)25-22-19-20-23-25/h2-23H2,1H3	CCCCCCCCCCCCCCCCCCCC(=O)N1CCCC1	C24H47NO		365.365765124	Eicosanoic acid, pyrrolidide	KYSLCKVHRWLFQJ	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q15600754	Piper amalago	383256.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Piperales']	['Piperaceae']	['Unknown']	['Piper']	['Piper amalago']		['Eukaryota']									1	2	3.573338031768799	1
4135	260	12	Terpenoids	0.08235294117647059	Triterpenoids	0.03529411764705882	Fusicoccane diterpenoids	0.03529411764705882	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27138657	XJLZCPIILZRCPS-ANMPWZFDSA-N	InChI=1S/C31H52O/c1-20(2)21(3)10-11-22(4)23-14-18-31(9)25-12-13-26-28(5,6)27(32)16-17-29(26,7)24(25)15-19-30(23,31)8/h20,22-23,26-27,32H,3,10-19H2,1-2,4-9H3/t22-,23-,26+,27+,29-,30-,31+/m1/s1	C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3)C(C)C	C31H52O	pos_2MMg	440.4018162839999	Eburicol	XJLZCPIILZRCPS	Terpenoids	Triterpenoids	Lanostane, Tirucallane and Euphane triterpenoids	http://www.wikidata.org/entity/Q10406882	Alternaria gaisen	171302.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria gaisen']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	2	7.0	1
4139	246	12	Terpenoids	0.08235294117647059	Triterpenoids	0.03529411764705882	Fusicoccane diterpenoids	0.03529411764705882	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q110169739	NGGCVNBGYQYVHU-YCNDBHRSSA-N	InChI=1S/C21H32O3/c1-12(2)20-17-8-18(22)13(3)15-7-6-14(11-24-5)16(15)9-21(17,4)10-19(20)23/h12-13,15,18,22H,6-11H2,1-5H3/t13-,15+,18+,21+/m1/s1	COCC1=C2C[C@@]3(C)CC(=O)C(C(C)C)=C3C[C@H](O)[C@H](C)[C@@H]2CC1	C21H32O3	pos_2MMg	332.235144884	Alterbrassicicene D	NGGCVNBGYQYVHU	Terpenoids	Diterpenoids	Fusicoccane diterpenoids	http://www.wikidata.org/entity/Q5234097	Alternaria brassicicola	380927.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria brassicicola']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
4141	227	12	Terpenoids	0.08235294117647059	Triterpenoids	0.03529411764705882	Fusicoccane diterpenoids	0.03529411764705882	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27138657	XJLZCPIILZRCPS-ANMPWZFDSA-N	InChI=1S/C31H52O/c1-20(2)21(3)10-11-22(4)23-14-18-31(9)25-12-13-26-28(5,6)27(32)16-17-29(26,7)24(25)15-19-30(23,31)8/h20,22-23,26-27,32H,3,10-19H2,1-2,4-9H3/t22-,23-,26+,27+,29-,30-,31+/m1/s1	C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3)C(C)C	C31H52O	pos_2MMg	440.4018162839999	Eburicol	XJLZCPIILZRCPS	Terpenoids	Triterpenoids	Lanostane, Tirucallane and Euphane triterpenoids	http://www.wikidata.org/entity/Q10406882	Alternaria gaisen	171302.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria gaisen']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	2	7.0	1
4145	223	17	Terpenoids	0.14893617021276595	Sesquiterpenoids	0.14893617021276595	Spirovetivane sesquiterpenoids	0.0851063829787234	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q82123117	FUIPJCVSKAWFTI-KLPZLMTLSA-N	InChI=1S/C15H22O/c1-8-5-6-10-9(2)12(16)7-11-14(13(8)10)15(11,3)4/h8,11,13-14H,5-7H2,1-4H3/t8-,11-,13-,14-/m1/s1	CC1=C2CC[C@@H](C)[C@H]2[C@H]2[C@@H](CC1=O)C2(C)C	C15H22O	pos_1_1proton1isopropanol	218.167065324	Squamulosone	FUIPJCVSKAWFTI	Terpenoids	Sesquiterpenoids	Aromadendrane sesquiterpenoids	http://www.wikidata.org/entity/Q54366202	Curvularia lunata	838976.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Curvularia']	['Curvularia lunata']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	2	7.0	1
